2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902001_A_03F_AHU1_VAV1 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902002_A_03F_AHU1_VAV2 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902004_A_03F_AHU1_VAV4 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902005_A_03F_AHU1_VAV5 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902006_A_03F_AHU1_VAV6 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902007_A_03F_AHU2_VAV1 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902008_A_03F_AHU2_VAV2 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902009_A_03F_AHU2_VAV3 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902010_A_03F_AHU2_VAV4 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902011_A_03F_AHU2_VAV5 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902012_A_03F_AHU2_VAV6 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902013_A_03F_AHU3_VAV1 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902014_A_03F_AHU3_VAV2 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902015_A_03F_AHU3_VAV3 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902016_A_03F_AHU3_VAV4 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902017_A_03F_AHU3_VAV5 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902018_A_03F_AHU3_VAV6 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902019_A_03F_AHU4_VAV1 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902020_A_03F_AHU4_VAV2 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902021_A_03F_AHU4_VAV3 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902022_A_03F_AHU4_VAV4 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902023_A_03F_AHU4_VAV5 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902024_A_03F_AHU4_VAV6 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902025_A_03F_AHU5_VAV1 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902026_A_03F_AHU5_VAV2 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902027_A_03F_AHU5_VAV3 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902028_A_03F_AHU5_VAV4 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902029_A_03F_AHU5_VAV5 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902030_A_03F_AHU5_VAV6 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902031_A_03F_AHU5_VAV7 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902032_A_03F_AHU5_VAV8 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902033_A_03F_AHU5_VAV9 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902034_A_03F_AHU6_VAV1 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902035_A_03F_AHU6_VAV2 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902036_A_03F_AHU6_VAV3 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902037_A_03F_AHU6_VAV4 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902038_A_03F_AHU6_VAV5 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902039_A_03F_AHU6_VAV6 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902040_A_03F_AHU6_VAV7 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902041_A_03F_AHU6_VAV8 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902042_A_05F_AHU1_VAV1 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902043_A_05F_AHU1_VAV2 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902044_A_05F_AHU1_VAV3 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902045_A_05F_AHU1_VAV4 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902046_A_05F_AHU1_VAV5 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902047_A_05F_AHU1_VAV6 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902048_A_05F_AHU2_VAV1 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |DEBUG| - [client.py] - client - _easy_log - 3259 - Sending PUBLISH (d0, q0, r0, m9), 'b'v1/devices/me/telemetry'', ... (24 bytes)
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902049_A_05F_AHU2_VAV2 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902050_A_05F_AHU2_VAV3 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902051_A_05F_AHU2_VAV4 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902052_A_05F_AHU2_VAV5 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902053_A_05F_AHU2_VAV6 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902054_A_05F_AHU3_VAV1 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902055_A_05F_AHU3_VAV2 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902056_A_05F_AHU3_VAV3 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902057_A_05F_AHU3_VAV4 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902058_A_05F_AHU3_VAV5 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902059_A_05F_AHU3_VAV6 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902060_A_05F_AHU4_VAV1 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902061_A_05F_AHU4_VAV2 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1946 - Connector with name config_build_A_VAV_part1 not found! probably it is disabled, device sun21971902062_A_05F_AHU4_VAV3 will be removed from the saved devices
2025-01-24 16:18:13 - |WARNING| - [tb_gateway_service.py] - tb_gateway_service - __load_persistent_devices - 1938 - Connector with id 9fc7d12-f5cf-4e558-899x-e193fc90-236 not found, trying to use connector by name!
